c,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,
,,Bê tông móng  (nghiệm thu ),,38 days,18-5-2026,24-6-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công cổ cột (cốt thép, ván khuôn)",,39 days,21-5-2026,28-6-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bê tông cổ cột (nghiệm thu ),,39 days,26-5-2026,03-7-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Xây đá, lấp đất móng,  đầm đất, bê tông lót sàn (nghiệm thu  vệ sinh 
kiểm tra độ chặt nền đất)",,49 days,28-5-2026,15-7-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dầm sàn tầng 1 (trệt ),,67 days,2-6-2026,7-8-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công cốt thép, ván khuôn dầm sàn tầng 1  vệ sinh ",,54  days,2-6-2026,25-7-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bê tông dầm sàn tầng 1 (nghiệm thu ),,54 days,12-6-2026,04-8-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tháo ván khuôn, Hoàn thành móng",,54 days,15-6-2026,07/8/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C,Thi công phần thân,,112 days,16-6-2026,05-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Thi công cột tầng 1 đến mái,,73 days,16-6-2026,27-8-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công cốt thép, ván khuôn cột tầng 1,  vệ sinh ",,63 days,16-6-2026,17-8-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bê tông cột tầng 1 (nghiệm thu ),,68 days,21-6-2026,27-8-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Thi công dầm sàn tầng  (mái),,108 days,22-06-2026,07-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Thi công ván khuôn dầm sàn mái,,77 days,22-6-2026,06-9-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công  cốt thép dầm sàn mái,  vệ sinh ",,79 days,02-7-2026,18-9-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bê tông dầm sàn (nghiệm thu ),,80 days,12-7-2026,29-9-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tháo ván khuôn dấm sàn mái, Hoàn thành thô bê tông mái",,80 days,18-7-2026,05-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Thi công hoàn thiện,,122 days,23-07-2026,21-11-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Xây tầng 1,,71 days,23-07-2026,1-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Trát tầng 1, trát ngoài",,76  days,28/07/2026,11-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Cán nền tầng 1 (vệ sinh nền ,mốc cán) ",,72 days,1-08-2026,22-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hoàn thiện nền sàn tầng 1 ,,87 days,06-08-2026,31-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,chống thấm mái,,80 days,28-07-2026,15-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,cán nền mái,,82 days,05-08-2026,25-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hoàn thiện sơn nước,,79 days,05-08-2026,22-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hoàn thiện cửa,,30 days,2-10-2026,31-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hoàn thiện trần,,46 days,06-08-2026,20-09-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hoàn thiện lợp mái,,62 days,15-08-2026,15-11-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Xong hoàn thiện Vệ sinh, Nghiệm thu đưa vào Sử dụng",, 6 days,16-11-2026,21-11-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,E,Thi công kết cấu bể bơi (chưa có bản vẽ kết cấu),,72 days,4-5-2026,14-7-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, Định vị bể bơi,,1 days,4-5-2026,04-5-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Đào đất máy, sửa thủ công",,31  days,5-5-2026,31-5-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Bê tông lót bể, định vị vách bể",,32 days,08-5-2026,08-6-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công cốt thép, ván khuôn vách,
 băn cản nước,vệ sinh ",,36 days,18-5-2026,22-6-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Bê tông vách, đáy bể ",,43 days,28-5-2026,09-07-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tháo ván khuôn vách, đáy bể  (Nghiệm thu ), lấp đất.",,43 days,02-6-2026,14-7-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F,Thi công hoàn thiện bể bơi ,,67 days,"
'08-06-2026",13-08-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Chống thấm vách bể  (nước 1 ,nước 2, test nước bể )",,45 days,08-06-2026,22-07-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Cán nền đáy ,trát vách",,47 days,12-06-2026,28-07-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ốp lát bể bơi,,50 days,27-06-2026,15-08-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nhóm : 05 căn sau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A,Thi công móng :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, Định vị móng.,,1 days,17-5-2026,17-5-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Đào đất máy, sửa thủ công",,19 days,18-5-2026,05-6-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Bê tông lót móng, định vị móng ",,21 days,20-5-2026,9-6-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công cốt thép, ván khuôn móng, vệ sinh ",,22 days,21-5-2026,11-6-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bê tông móng  (nghiệm thu ),,23 days,22-5-2026,13-6-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công cổ cột (cốt thép, ván khuôn)",,25 days,23-5-2026,16-6-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bê tông cổ cột (nghiệm thu ),,25 days,25-5-2026,18-6-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Xây đá, lấp đất móng,  đầm đất, bê tông lót sàn (nghiệm thu  vệ sinh 
kiểm tra độ chặt nền đất)",,29 days,26-5-2026,23-6-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Dầm sàn tầng 1 (trệt ),,35 days,31-5-2026,4-7-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công cốt thép, ván khuôn dầm sàn tầng 1  vệ sinh ",,29  days,31-5-2026,28-6-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bê tông dầm sàn tầng 1  (nghiệm thu ),,29 days,4-6-2026,2-7-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tháo ván khuôn, Hoàn thành móng",,30 days,5-6-2026,4/7/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,C,Thi công phần thân,,89 days,7-6-2026,3-9-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Thi công cột tầng 1 đến mái,,38 days,7-6-2026,14-7-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công cốt thép, ván khuôn cột tầng 1,  vệ sinh ",,31 days,7-6-2026,8-7-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bê tông cột tầng 1  (nghiệm thu ),,33 days,12-6-2026,14-7-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Thi công dầm sàn tầng  (mái),,82 days,14-06-2026,03-9-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Thi công ván khuôn dầm sàn mái,,50 days,14-6-2026,02-8-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công  cốt thép dầm sàn mái,  vệ sinh ",,53 days,21-6-2026,12-8-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Bê tông dầm sàn mái  (nghiệm thu ),,54 days,30-6-2026,22-8-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tháo ván khuôn dấm sàn mái, Hoàn thành thô bê tông mái",,82 days,7-7-2026,03-9-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,D,Thi công hoàn thiện,,107 days,12-07-2026,26-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Xây tầng 1,,56 days,12-07-2026,5-9-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Trát tầng 1, trát ngoài",,59 days,17-07-2026,13-9-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Cán nền tầng 1 (vệ sinh nền ,mốc cán) ",,60 days,22-07-2026,18-9-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hoàn thiện nền sàn tầng 1 ,,61 days,25-07-2026,23-9-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Chống thấm mái,,65 days,31-07-2026,3-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Cán nền mái,,66 days,5-08-2026,9-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hoàn thiện sơn nước,,77 days,22-07-2026,06-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hoàn thiện cửa,,73 days,31-7-2026,11-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hoàn thiện trần,,63 days,31-07-2026,01-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Hoàn thiện lợp mái,,63 days,20-08-2026,21-10-2026  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Xong hoàn thiện Vệ sinh, Nghiệm thu đưa vào Sử dụng",, 5 days,22-10-2026,26-10-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,E,Thi công kết cấu bể bơi (chưa có bản vẽ kết cấu),,50 days,27-5-2026,15-7-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, Định vị bể bơi,,1 days,27-5-2026,27-5-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Đào đất máy, sửa thủ công",,21 days,26-5-2026,15-6-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Bê tông lót bể, định vị vách bể",,23 days,31-5-2026,22-6-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Thi công cốt thép, ván khuôn vách,
 băn cản nước,vệ sinh ",,28 days,1-6-2026,28-6-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Bê tông vách, đáy bể ",,31 days,9-6-2026 ,09-07-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Tháo ván khuôn vách, đáy bể  (Nghiệm thu ), lấp đất.",,33 days,13-6-2026,15-7-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F,Thi công hoàn thiện bể bơi ,,59 days,14-06-2026,15-08-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Chống thấm vách bể  (nước 1 ,nước 2, test nước bể )",,39 days,17-06-2026,25-07-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Cán nền đáy ,trát vách",,36 days,26-06-2026,31-07-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ốp lát bể bơi,,47 days,30-06-2026,15-08-2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(KH 32) - Sân Tennis (khu BOH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , Chưa có HSTK thi công  HM32 Sân Tennis (khu BOH),
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KHU THE ANAM RESERVE RESORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Xây bể bê tông ko làm loại nhưa ,,25/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trọng Hiếu ,,Lập Hồ sơ thầu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"(KH 19) - Nhà lễ tân, nhà hàng - quầy bar, hồ bơi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(KH 20) - Nhà đa năng ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(KH 21) - Nhà hàng - quầy bar (1 tầng),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(KH 22) - Nhà spa (2 tầng),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(KH 23) - Biệt thự 01 P.ngủ có bể bơi riêng (sl=11 - 1 tầng),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(KH 24) - Biệt thự 01 P.ngủ có bể bơi riêng (sl=28 - cliff 1 tầng),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(KH 25) - Biệt thự 01 P. ngủ có bể bơi riêng (sl=13 - rock villa 1 tầng),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(KH 26) - Biệt thự 01 P. ngủ có bể bơi riêng (sl=11 - water villa 1 tầng),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(KH 27) - Biệt thự 01 P. ngủ có bể bơi riêng (sl=11 - 1 tầng),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San lấp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(KH 28) - Biệt thự 02 P. ngủ có bể bơi riêng (sl=3 - 2 tầng),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San lấp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(KH 29) - Biệt thự 03 P. ngủ có bể bơi riêng (sl=3 - 2 tầng),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,San lấp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(KH 30) - Biệt thự vip 02 P. ngủ có hồ bơi riêng (sl=1 - 1 tầng),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,(KH 32) - Sân tennis (1 gành bà),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ĐÃ BÀN GIAO ĐƯA VÀO SỬ DỤNG,
,,(KH 33) - Hồ̀ bơi nước mặn (1 gành bà),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,THI CÔNG XD CẢNH QUAN DỰ ÁN ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KHU HOA VÀNG TRÊN CỎ XANH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KHU THE ANAM BÃI XÉP RESORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,KHU THE ANAM RESERVE RESORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BỘ PHẬN KỸ THUẬT DA ,,KẾ HOẠCH CÔNG VIỆC ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trần Thế Mãnh ,, Xử lý các công việc phát sinh theo thực tế & thực hiện các công việc được giao.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BỘ PHẬN CÂY XANH ,,TRỒNG DỪA VÀ CHĂM SÓC CÂY ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ngô Thị Đông Phương
dongphuong3112@gmail.com",1,TRỒNG DỪA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Đi kiểm tra vườn Dừa chuẩn bị mua,Lên KH trrồng keo vỉa hè phía Bắc còn lại ra đến đường liên xã ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Lập kế hoạch, PR mua vật tư, phân bón (400 cây)","Mua 100 cây Nem trông trên gành Ông, vị trí sẽ chỉ điịnh sau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nhận vật tư, phân bón, trấu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Lập PR thuê xe múc 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Xin hổ trợ thêm xe múc 07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dừa lớn, đường kinh bộ rễ lớn, xe 03 không đủ công suất thực hiện",
,,Hổ trợ thu mua đi xúc phân bò,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Kiểm tra hệ thống nước trước khi nhận cây (200 cây),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Kiểm tra, xử lý, chuẩn bị phân thuốc và vật tư trước khi nhận cây",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.1,"Trồng dừa (200 cây) - thực tế : 214 cây - Nguồn : Đầm Môn, HĐ 1903/2026/HĐMB ngày 19 tháng 03 năm 2026",,30 ngày,31/03,28/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nhận và trồng dừa (44 cây = 37+7 cây),,02 ngày,31/03,01/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - Nghiệm thu cây đủ chuẩn : 37 cây
 - Cây chưa đủ chuẩn : 07 cây, sau 03 tháng sẽ đưa vào nghiệm thu (bên bán chăm sóc, bên mua trồng và tưới)",
,,Nhận và trồng dừa (55 cây = 46+6+3),,2 ngày,03/04,4/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," + 06 cây cao dưới 3m, đã làm biên bản thoả thuận lại giá
 + 03 cây bệnh, đã làm biên bản nghiệm thu sau 03 tháng",
,,Nhận và trồng dừa (60 cây = 47+7+6),,"2,5 ngày",06/04,08/04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Xử lý bỏ thuốc kích rễ + thuốc ngừa sâu trên ngọn dừa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Đắp nồi tưới nước, trang bãi chừa lối thoát nước",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Dọn dẹp, xử lý, cắt dọn bẹ khô + bông, trái non",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nhận và trồng dừa (55 cây = 24+2+29),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - Nước tưới dừa yếu, không đủ để tưới",Cập nhật báo cáo ko đúng theo quy định
,, - Xử lý ra rễ cho 55 cây dừa mới trồng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, - Gói và bỏ thuốc + muối lên tất cả cây dừa còn lại,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, - Giằng cây chống đổ ngã dừa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.2,"Trồng dừa (200 cây), nguồn Ninh Thuận - Hợp đồng 1704/2026/HĐMB, 17 tháng 04 năm 2026, thực tế : 284 cây",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, -,Nhận và trồng dừa (71 cây),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Phun thuốc ngừa sâu bệnh cho toàn bộ vườn dừa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Gom cỏ mực (Đông tác) về trồng dưới gốc dừa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-,Nhận và trồng dừa (70 cây),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, Vun nồi tưới nước,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Xử lý thuốc kích rễ và phòng ngừa sâu bệnh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
, - ,Nhận và trồng dừa (73 cây),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nhận và trồng dừa (70 cây) - phụ lục hợp đồng số 01 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.3,"Trồng dừa (300 cây), nguồn Khánh Hoà - Hợp đồng 2205/2026/HĐMB, 22 tháng 5 năm 2026, Thực tế : 60 cây",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nhận và trồng dừa (58 +2 = 60 cây) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"1.3,2","Trồng dừa (240 cây), nguồn Khánh Hoà - Hợp đồng 0807/2026/HĐMB, 08 tháng 7 năm 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nhận và trồng dừa (68 - 2 = 66 cây),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nhận và trồng dừa (73 cây),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.4,"Trồng dừa (150 cây), HĐ 2505/2026/HĐMB, 25 tháng 5 năm 2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nhận và trồng dừa (50 cây),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nhận và trồng dừa (23 cây),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nhận và trồng dừa (61 cây),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.5,"Trồng dừa (400 cây), HĐ 1006/2026/HĐMB, 10/6/2026",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nhận và trồng dừa (65 cây),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Nhận và trồng dừa (70 cây),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nhận và trồng dừa (67 cây), ngày 07/07/2026",,,,,,,,,,,"53,73%","46,27%",,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nhận và trồng dừa (53 cây), ngày 09/07/2026",,,,,,,,,,,,,"100,00%",,,,,,,,,,,,,,,,,,,,,,,,,
,,"Nhận và trồng dừa (60 cây), ngày 13/07/2026",,,,,,,,,,,,,,,,,"100,00%",,,,,,,,,,,,,,,,,,,,,
,2,VƯỜN ƯƠM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"- Lấp mương, làm cỏ dại, dọn dẹp mặt bằng chuẩn bị giâm hom (Bộ phân kĩ thuật hổ trợ)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"- Lấy hom giống phong ba, lá gấm các loại, lấy giống hoa sao nhái (Sao Mai)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,- Phối hợp Bộ phận kĩ thuật bắt nước phun tự động,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,- Nhận vật tư,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"- Phối hợp Bộ phận thu mua tìm nguồn cung cấp cây Neem, cây Thanh thất",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," - Cây Neem, cây thanh thất là cây giống trồng rừng, nên không có cây lớn, chỉ có cây cao 6 tháng tuổi, cao 60 - 70cm
 - Cây có nguồn gốc, nhưng không có hoá đơn VAT",
,,- Giâm hom phong ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,," - Phát tỉa, trồng lại dứa dại (nằm trong bãi đất vườn ươm, lấy mặt bằng đổ đất)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,," - Phối hợp, đào, trồng lại cây bàng (vướng móng kè gành Ông)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,," - Cắt tỉa, giâm hom bông giấy, phát tài núi, dứa dại",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,," - Tỉa bụi, giâm hom dứa dai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,," - Dọn dẹp, nhổ và trồng lại cây phong ba (cây hom đang ra rễ), bạch trinh, dừa nước ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vướng lối đi đường nội bộ,
,," - Tỉa dọn 2 bụi dứa dại bị vùi lấp do san lấp mặt bằng (Khu H2 + vườn ươm), đem về giâm hom -",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,, - Chiết  hom cây Bàng biển (bàng nho),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,," - San ủi, tạo mặt bằng, mở rộng vườn ươm ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,," - Đi nhổ gom cây Tra lâm vồ con mọc từ hạt, cây neem về ươm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,," - Di dời Bàng biển, bị vướng lối đi dạo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,," - Che lưới, chuẩn bị vô túi bầu, giâm hom Đinh lăng, phong ba, bông giấy,...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,," - Vô bầu cây Tra lâm vồ, cây Tra lá cứng (chăm sóc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
